"topic","question_type","bank_row_index","row_identity","target_word","sentence","structure_id","tags","cefr","difficulty","variant_group","lemma_key","source"
"animals","letter_mixup",787,"787 | dog | dog","dog","She has a dog.","possession_have","have|3rd_person|article_a|animals","a1","1","vg_f78c8dd27e2f000c","dog","sentence_bank"
"animals","letter_mixup",788,"788 | cat | cat","cat","She has a cat.","possession_have","have|3rd_person|article_a|animals","a1","1","vg_f78c8dd27e2f000c","cat","sentence_bank"
"animals","letter_mixup",789,"789 | bird | bird","bird","She has a bird.","possession_have","have|3rd_person|article_a|animals","a1","1","vg_f78c8dd27e2f000c","bird","sentence_bank"
"animals","letter_mixup",790,"790 | fish | fish","fish","She has a fish.","possession_have","have|3rd_person|article_a|animals","a1","1","vg_f78c8dd27e2f000c","fish","sentence_bank"
"animals","letter_mixup",791,"791 | hamster | hamster","hamster","She has a hamster.","possession_have","have|3rd_person|article_a|animals","a1","1","vg_f78c8dd27e2f000c","hamster","sentence_bank"
"animals","letter_mixup",799,"799 | dog | dog","dog","She has a new dog.","possession_have","have|3rd_person|adjective|article_a","a1","2","vg_b9ba1fea1c62895c","dog","sentence_bank"
"animals","letter_mixup",800,"800 | cat | cat","cat","She has a new cat.","possession_have","have|3rd_person|adjective|article_a","a1","2","vg_b9ba1fea1c62895c","cat","sentence_bank"
"animals","letter_mixup",807,"807 | hamsters | hamsters","hamsters","She has three happy hamsters.","possession_have","have|3rd_person|numbers|adjective|plural|animals","a1","3","","hamsters","sentence_bank"
"animals","letter_mixup",808,"808 | cats | cats","cats","She has three small cats.","possession_have","have|3rd_person|numbers|adjective|plural|animals","a1","3","","cats","sentence_bank"
"animals","letter_mixup",809,"809 | dogs | dogs","dogs","She has two happy dogs.","possession_have","have|3rd_person|numbers|adjective|plural|animals","a1","3","","dogs","sentence_bank"
"animals","letter_mixup",820,"820 | bird | bird","bird","She is listening to the bird.","present_continuous","be|present_continuous|3rd_person|listen|preposition_to","a1","2","vg_c35ea528a88f96d4","bird","sentence_bank"
"animals","letter_mixup",852,"852 | dog | dog","dog","She likes the dog.","likes_preferences","present_simple|3rd_person|likes|article_the|animals","a1","2","vg_3bbfb4fc4d3759e0","dog","sentence_bank"
"animals","letter_mixup",853,"853 | cat | cat","cat","She likes the cat.","likes_preferences","present_simple|3rd_person|likes|article_the|animals","a1","2","vg_3bbfb4fc4d3759e0","cat","sentence_bank"
"animals","letter_mixup",854,"854 | bird | bird","bird","She likes the bird.","likes_preferences","present_simple|3rd_person|likes|article_the|animals","a1","2","vg_3bbfb4fc4d3759e0","bird","sentence_bank"
"animals","letter_mixup",861,"861 | cat | cat","cat","She loves her cat.","likes_preferences","present_simple|3rd_person|loves|possessive_her|animals","a1","2","vg_336120adaee5a6bd","cat","sentence_bank"
"animals","letter_mixup",862,"862 | dog | dog","dog","She loves her dog.","likes_preferences","present_simple|3rd_person|loves|possessive_her|animals","a1","2","vg_336120adaee5a6bd","dog","sentence_bank"
"animals","letter_mixup",863,"863 | bird | bird","bird","She loves her bird.","likes_preferences","present_simple|3rd_person|loves|possessive_her|animals","a1","2","vg_336120adaee5a6bd","bird","sentence_bank"
"animals","letter_mixup",914,"914 | dog | dog","dog","That is a brave dog.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_2d5904e0e3d29e82","dog","sentence_bank"
"animals","letter_mixup",915,"915 | cat | cat","cat","That is a brave cat.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_2d5904e0e3d29e82","cat","sentence_bank"
"animals","letter_mixup",916,"916 | bird | bird","bird","That is a brave bird.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_2d5904e0e3d29e82","bird","sentence_bank"
"animals","letter_mixup",920,"920 | bird | bird","bird","That is a fast bird.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_c9fc22fe9794726a","bird","sentence_bank"
"animals","letter_mixup",921,"921 | dog | dog","dog","That is a fast dog.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_c9fc22fe9794726a","dog","sentence_bank"
"animals","letter_mixup",922,"922 | cat | cat","cat","That is a fast cat.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","2","vg_c9fc22fe9794726a","cat","sentence_bank"
"animals","letter_mixup",924,"924 | bird | bird","bird","That is a small bird.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","1","vg_22dc7411ab3d4b03","bird","sentence_bank"
"animals","letter_mixup",925,"925 | dog | dog","dog","That is a small dog.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","1","vg_22dc7411ab3d4b03","dog","sentence_bank"
"animals","letter_mixup",926,"926 | cat | cat","cat","That is a small cat.","be_a_noun","be|demonstrative_that|adjective|article_a|singular|animals","a1","1","vg_22dc7411ab3d4b03","cat","sentence_bank"
"animals","letter_mixup",1027,"1027 | bone | bone","bone","The dog is playing with a bone.","present_continuous","be|present_continuous|play|preposition_with|animals","a1","2","vg_e753f89e468aea79","bone","sentence_bank"
"animals","letter_mixup",1030,"1030 | tail | tail","tail","The dog is wagging its tail.","present_continuous","be|present_continuous|wag|possessive_its|animals|body_parts","a1","2","","tail","sentence_bank"
"animals","letter_mixup",1107,"1107 | bird | bird","bird","The students listen to bird.","daily_routines_actions","present_simple|3rd_person_plural|listen|preposition_to","a1","2","vg_00c4c8087381449b","bird","sentence_bank"
"animals","letter_mixup",1136,"1136 | birds | birds","birds","There are four birds.","existential_there","existential|there_are|numbers|plural|animals","a1","2","","birds","sentence_bank"
"animals","letter_mixup",1144,"1144 | fish | fish","fish","There are ten small fish.","existential_there","existential|there_are|numbers|adjective|plural|animals","a1","3","","fish","sentence_bank"
"animals","letter_mixup",1155,"1155 | birds | birds","birds","There are two birds in the sky.","existential_there","existential|there_are|numbers|preposition_in|article_the|plural|animals","a1","3","","birds","sentence_bank"
"animals","letter_mixup",1156,"1156 | cats | cats","cats","There are two cats on the bed.","existential_there","existential|there_are|numbers|preposition_on|article_the|plural|animals","a1","3","","cats","sentence_bank"
"animals","letter_mixup",1162,"1162 | cats | cats","cats","There are two soft cats.","existential_there","existential|there_are|numbers|adjective|plural|animals","a1","3","","cats","sentence_bank"
"animals","letter_mixup",1164,"1164 | dog | dog","dog","There is a big dog.","existential_there","existential|there_is|adjective|article_a|singular|animals","a1","2","vg_7b8952c2224e2eff","dog","sentence_bank"
"animals","letter_mixup",1165,"1165 | cat | cat","cat","There is a big cat.","existential_there","existential|there_is|adjective|article_a|singular|animals","a1","2","vg_7b8952c2224e2eff","cat","sentence_bank"
"animals","letter_mixup",1166,"1166 | bird | bird","bird","There is a big bird.","existential_there","existential|there_is|adjective|article_a|singular|animals","a1","2","vg_7b8952c2224e2eff","bird","sentence_bank"
"animals","letter_mixup",1202,"1202 | dog | dog","dog","There is a nice dog.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_2147b1b89b40f44a","dog","sentence_bank"
"animals","letter_mixup",1204,"1204 | cat | cat","cat","There is a small cat.","existential_there","existential|there_is|adjective|article_a|singular","a1","1","vg_4e5ca63984b5f691","cat","sentence_bank"
"animals","letter_mixup",1205,"1205 | dog | dog","dog","There is a small dog.","existential_there","existential|there_is|adjective|article_a|singular","a1","1","vg_4e5ca63984b5f691","dog","sentence_bank"
"animals","letter_mixup",1208,"1208 | duck | duck","duck","There is a small duck.","existential_there","existential|there_is|adjective|article_a|singular|animals","a1","1","vg_2db821c2e8fbe2cf","duck","sentence_bank"
"animals","letter_mixup",1209,"1209 | bird | bird","bird","There is a small bird.","existential_there","existential|there_is|adjective|article_a|singular|animals","a1","1","vg_2db821c2e8fbe2cf","bird","sentence_bank"
"animals","letter_mixup",1294,"1294 | cat | cat","cat","They can draw a cat.","abilities_modal","can_affirmative|3rd_person_plural|draw|article_a","a1","2","vg_e871ab673c3cc339","cat","sentence_bank"
"animals","letter_mixup",1295,"1295 | dog | dog","dog","They can draw a dog.","abilities_modal","can_affirmative|3rd_person_plural|draw|article_a","a1","2","vg_e871ab673c3cc339","dog","sentence_bank"
"animals","letter_mixup",1296,"1296 | bird | bird","bird","They can draw a bird.","abilities_modal","can_affirmative|3rd_person_plural|draw|article_a","a1","2","vg_e871ab673c3cc339","bird","sentence_bank"
"animals","letter_mixup",1316,"1316 | fish | fish","fish","They eat fish every day.","daily_routines_actions","present_simple|3rd_person_plural|eat|food|frequency_every_day","a1","3","vg_215749ced6aec089","fish","sentence_bank"
"animals","letter_mixup",1319,"1319 | dog | dog","dog","They have a big dog.","possession_have","have|3rd_person_plural|adjective|article_a|home","a1","2","vg_51da13179613ee5e","dog","sentence_bank"
"animals","letter_mixup",1320,"1320 | cat | cat","cat","They have a big cat.","possession_have","have|3rd_person_plural|adjective|article_a|home","a1","2","vg_51da13179613ee5e","cat","sentence_bank"
"animals","letter_mixup",1322,"1322 | bird | bird","bird","They have a loud bird.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","2","vg_4082a8d8c0588baa","bird","sentence_bank"
"animals","letter_mixup",1323,"1323 | dog | dog","dog","They have a loud dog.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","2","vg_4082a8d8c0588baa","dog","sentence_bank"
"animals","letter_mixup",1324,"1324 | cat | cat","cat","They have a loud cat.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","2","vg_4082a8d8c0588baa","cat","sentence_bank"
"animals","letter_mixup",1327,"1327 | dog | dog","dog","They have a small dog.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","1","vg_b5f19a6feaf0746a","dog","sentence_bank"
"animals","letter_mixup",1328,"1328 | cat | cat","cat","They have a small cat.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","1","vg_b5f19a6feaf0746a","cat","sentence_bank"
"animals","letter_mixup",1329,"1329 | bird | bird","bird","They have a small bird.","possession_have","have|3rd_person_plural|adjective|article_a|animals","a1","1","vg_b5f19a6feaf0746a","bird","sentence_bank"
"animals","letter_mixup",1423,"1423 | bird | bird","bird","We are listening to a bird.","present_continuous","be|present_continuous|1st_person_plural|listen|preposition_to|article_a","a1","2","vg_482b4dc0a4615589","bird","sentence_bank"
"animals","letter_mixup",1425,"1425 | bird | bird","bird","We are looking at the bird.","present_continuous","be|present_continuous|1st_person_plural|look|preposition_at|article_the","a1","2","vg_f1c0035a0d006e9f","bird","sentence_bank"
"animals","letter_mixup",1442,"1442 | bird | bird","bird","We are watching a bird.","present_continuous","be|present_continuous|1st_person_plural|watch|article_a","a1","2","vg_6d57ce2ea8ac70a0","bird","sentence_bank"
"animals","letter_mixup",1470,"1470 | dog | dog","dog","We have a dog.","possession_have","have|1st_person_plural|article_a|singular","a1","1","vg_b0d0565ebd4d099d","dog","sentence_bank"
"animals","letter_mixup",1482,"1482 | dog | dog","dog","We love our dog.","likes_preferences","present_simple|1st_person_plural|loves|possessive_our","a1","2","vg_2f9eb4e9b86c8298","dog","sentence_bank"
"animals","letter_mixup",1483,"1483 | cat | cat","cat","We love our cat.","likes_preferences","present_simple|1st_person_plural|loves|possessive_our","a1","2","vg_2f9eb4e9b86c8298","cat","sentence_bank"
"animals","letter_mixup",1509,"1509 | bees | bees","bees","We see three angry bees.","see_descriptions","present_simple|see|1st_person_plural|numbers|adjective|plural|animals|emotions","a1","3","","bees","sentence_bank"
"animals","letter_mixup",1510,"1510 | dogs | dogs","dogs","We see three happy dogs.","see_descriptions","present_simple|see|1st_person_plural|numbers|adjective|plural|animals|emotions","a1","3","","dogs","sentence_bank"
"animals","letter_mixup",1511,"1511 | fish | fish","fish","We see two small fish.","see_descriptions","present_simple|see|1st_person_plural|numbers|adjective|plural|animals","a1","3","","fish","sentence_bank"
"animals","letter_mixup",1518,"1518 | bird | bird","bird","We sometimes see a bird.","daily_routines_actions","present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals","a1","2","vg_ef1701cd45c8cd8e","bird","sentence_bank"
"animals","letter_mixup",1519,"1519 | dog | dog","dog","We sometimes see a dog.","daily_routines_actions","present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals","a1","2","vg_ef1701cd45c8cd8e","dog","sentence_bank"
"animals","letter_mixup",1520,"1520 | cat | cat","cat","We sometimes see a cat.","daily_routines_actions","present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals","a1","2","","cat","sentence_bank"
"animals","letter_mixup",1521,"1521 | squirrel | squirrel","squirrel","We sometimes see a squirrel.","daily_routines_actions","present_simple|1st_person_plural|frequency_sometimes|see|article_a|animals","a1","2","","squirrel","sentence_bank"
"animals","letter_mixup",1545,"1545 | animal | animal","animal","What is that animal?","wh_questions","wh_question|what|be|demonstrative_that","a1","3","vg_2ea4386b90c1f021","animal","sentence_bank"
"animals","letter_mixup",1577,"1577 | cat | cat","cat","Where is the cat?","wh_questions","wh_question|where|be|article_the|animals","a1","1","vg_3b65a9d153e8e04f","cat","sentence_bank"
"animals","letter_mixup",1578,"1578 | bird | bird","bird","Where is the bird?","wh_questions","wh_question|where|be|article_the|animals","a1","1","vg_3b65a9d153e8e04f","bird","sentence_bank"
"animals","letter_mixup",1579,"1579 | dog | dog","dog","Where is the dog?","wh_questions","wh_question|where|be|article_the|animals","a1","1","","dog","sentence_bank"
"animals","letter_mixup",1611,"1611 | dog | dog","dog","You are a brave dog.","be_a_noun","be|2nd_person|adjective|article_a|singular","a1","2","vg_e9724750e960b1f4","dog","sentence_bank"
"animals","letter_mixup",1625,"1625 | cat | cat","cat","You are drawing a cat.","present_continuous","be|present_continuous|2nd_person|draw|article_a","a1","2","vg_d3ebe3f407872b77","cat","sentence_bank"
"animals","letter_mixup",1627,"1627 | dog | dog","dog","You are drawing a dog.","present_continuous","be|present_continuous|2nd_person|draw|article_a","a1","2","vg_d3ebe3f407872b77","dog","sentence_bank"
"animals","letter_mixup",1650,"1650 | bird | bird","bird","You cannot catch the bird.","abilities_modal","cannot|negative_ability|2nd_person|catch|article_the","a1","2","vg_2a3f9d546f1b507c","bird","sentence_bank"
"animals","letter_mixup",1652,"1652 | cat | cat","cat","You cannot catch the cat.","abilities_modal","cannot|negative_ability|2nd_person|catch|article_the","a1","2","vg_2a3f9d546f1b507c","cat","sentence_bank"
"animals","letter_mixup",1653,"1653 | fish | fish","fish","You cannot catch the fish.","abilities_modal","cannot|negative_ability|2nd_person|catch|article_the","a1","2","vg_2a3f9d546f1b507c","fish","sentence_bank"
"animals","letter_mixup",1657,"1657 | cats | cats","cats","You do not like cats.","likes_preferences","present_simple|negative|do_not|like|2nd_person|animals|plural","a1","3","","cats","sentence_bank"
"animals","letter_mixup",1658,"1658 | dogs | dogs","dogs","You do not like dogs.","likes_preferences","present_simple|negative|do_not|like|2nd_person|animals|plural","a1","3","","dogs","sentence_bank"
"animals","letter_mixup",-4000,"-4000 | animal | animal","animal","The word is animal.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","animal","synthetic_vocab_letter"
"animals","letter_mixup",-4001,"-4001 | ant | ant","ant","I see one tiny brown ant.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","ant","synthetic_vocab_letter"
"animals","letter_mixup",-4002,"-4002 | bee | bee","bee","We see three angry bees.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","bee","synthetic_vocab_letter"
"animals","letter_mixup",-4003,"-4003 | bird | bird","bird","I can see the bird.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","bird","synthetic_vocab_letter"
"animals","letter_mixup",-4004,"-4004 | bone | bone","bone","It is eating a bone.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","bone","synthetic_vocab_letter"
"animals","letter_mixup",-4005,"-4005 | cat | cat","cat","I see a white cat.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","cat","synthetic_vocab_letter"
"animals","letter_mixup",-4006,"-4006 | dog | dog","dog","I see one hungry dog.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","dog","synthetic_vocab_letter"
"animals","letter_mixup",-4007,"-4007 | duck | duck","duck","There is a small duck.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","duck","synthetic_vocab_letter"
"animals","letter_mixup",-4008,"-4008 | fish | fish","fish","I have seven small orange fish.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","fish","synthetic_vocab_letter"
"animals","letter_mixup",-4009,"-4009 | hamster | hamster","hamster","She has three happy hamsters.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","hamster","synthetic_vocab_letter"
"animals","letter_mixup",-4010,"-4010 | kitten | kitten","kitten","The kitten is playing with yarn.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","kitten","synthetic_vocab_letter"
"animals","letter_mixup",-4011,"-4011 | spider | spider","spider","She does not like spiders.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","spider","synthetic_vocab_letter"
"animals","letter_mixup",-4012,"-4012 | squirrel | squirrel","squirrel","We sometimes see a squirrel.","synthetic_letter_mixup","synthetic|letter_mixup","a1","3","","squirrel","synthetic_vocab_letter"
"animals","letter_mixup",-4013,"-4013 | tail | tail","tail","It has a long tail.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","tail","synthetic_vocab_letter"
"animals","letter_mixup",-4014,"-4014 | turtle | turtle","turtle","I see five slow turtles.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","turtle","synthetic_vocab_letter"
"animals","letter_mixup",-4015,"-4015 | wag | wag","wag","The dog is wagging its tail.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","wag","synthetic_vocab_letter"
"weather","mc_quiz",147,"147 | sun | sun","sun","Draw a big sun.","classroom_commands","imperative|draw|size","a1","2","vg_5e03184017b64db7","sun","sentence_bank"
"weather","fill_blanks",147,"147 | sun | sun","sun","Draw a big sun.","classroom_commands","imperative|draw|size","a1","2","vg_5e03184017b64db7","sun","sentence_bank"
"weather","mc_quiz",316,"316 | weather | weather","weather","How is the weather?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","weather","sentence_bank"
"weather","fill_blanks",316,"316 | weather | weather","weather","How is the weather?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","weather","sentence_bank"
"weather","mc_quiz",317,"317 | sky | sky","sky","How is the sky?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","sky","sentence_bank"
"weather","fill_blanks",317,"317 | sky | sky","sky","How is the sky?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","sky","sentence_bank"
"weather","mc_quiz",357,"357 | sky | sky","sky","I am looking at the sky.","present_continuous","be|present_continuous|look|preposition_at","a1","2","vg_601a5c0213d4e671","sky","sentence_bank"
"weather","fill_blanks",357,"357 | sky | sky","sky","I am looking at the sky.","present_continuous","be|present_continuous|look|preposition_at","a1","2","vg_601a5c0213d4e671","sky","sentence_bank"
"weather","mc_quiz",406,"406 | sun | sun","sun","I can see the sun.","abilities_modal","can_affirmative|see|sense","a1","2","vg_05e80d080d62cdf6","sun","sentence_bank"
"weather","fill_blanks",406,"406 | sun | sun","sun","I can see the sun.","abilities_modal","can_affirmative|see|sense","a1","2","vg_05e80d080d62cdf6","sun","sentence_bank"
"weather","mc_quiz",425,"425 | sun | sun","sun","I cannot see the sun.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sun","sentence_bank"
"weather","fill_blanks",425,"425 | sun | sun","sun","I cannot see the sun.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sun","sentence_bank"
"weather","mc_quiz",426,"426 | sky | sky","sky","I cannot see the sky.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sky","sentence_bank"
"weather","fill_blanks",426,"426 | sky | sky","sky","I cannot see the sky.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sky","sentence_bank"
"weather","mc_quiz",467,"467 | sun | sun","sun","I see a bright sun.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sun","sentence_bank"
"weather","fill_blanks",467,"467 | sun | sun","sun","I see a bright sun.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sun","sentence_bank"
"weather","mc_quiz",469,"469 | sky | sky","sky","I see a bright sky.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sky","sentence_bank"
"weather","fill_blanks",469,"469 | sky | sky","sky","I see a bright sky.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sky","sentence_bank"
"weather","mc_quiz",541,"541 | clouds | clouds","clouds","I see four large white clouds.","see_descriptions","present_simple|see|numbers|adjective|color|plural","a1","3","","clouds","sentence_bank"
"weather","fill_blanks",541,"541 | clouds | clouds","clouds","I see four large white clouds.","see_descriptions","present_simple|see|numbers|adjective|color|plural","a1","3","","clouds","sentence_bank"
"weather","mc_quiz",644,"644 | raining | raining","raining","It is raining today.","present_continuous","be|present_continuous|weather|time_today","a1","2","","raining","sentence_bank"
"weather","fill_blanks",644,"644 | raining | raining","raining","It is raining today.","present_continuous","be|present_continuous|weather|time_today","a1","2","","raining","sentence_bank"
"weather","mc_quiz",660,"660 | sky | sky","sky","Look at the sky.","classroom_commands","imperative|look|preposition_at|article_the","a1","1","vg_f35bf630e9f20b4a","sky","sentence_bank"
"weather","fill_blanks",660,"660 | sky | sky","sky","Look at the sky.","classroom_commands","imperative|look|preposition_at|article_the","a1","1","vg_f35bf630e9f20b4a","sky","sentence_bank"
"weather","mc_quiz",1175,"1175 | sky | sky","sky","There is a dark sky.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","sky","sentence_bank"
"weather","fill_blanks",1175,"1175 | sky | sky","sky","There is a dark sky.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","sky","sentence_bank"
"weather","mc_quiz",1177,"1177 | cloud | cloud","cloud","There is a dark cloud.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","cloud","sentence_bank"
"weather","fill_blanks",1177,"1177 | cloud | cloud","cloud","There is a dark cloud.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","cloud","sentence_bank"
"weather","mc_quiz",1222,"1222 | sun | sun","sun","There is a yellow sun.","existential_there","existential|there_is|color|article_a|singular","a1","2","vg_92223f61576c0de3","sun","sentence_bank"
"weather","fill_blanks",1222,"1222 | sun | sun","sun","There is a yellow sun.","existential_there","existential|there_is|color|article_a|singular","a1","2","vg_92223f61576c0de3","sun","sentence_bank"
"weather","mc_quiz",1430,"1430 | sky | sky","sky","We are looking at the sky.","present_continuous","be|present_continuous|1st_person_plural|look|preposition_at|article_the","a1","2","vg_f1c0035a0d006e9f","sky","sentence_bank"
"weather","fill_blanks",1430,"1430 | sky | sky","sky","We are looking at the sky.","present_continuous","be|present_continuous|1st_person_plural|look|preposition_at|article_the","a1","2","vg_f1c0035a0d006e9f","sky","sentence_bank"
"weather","mc_quiz",1463,"1463 | weather | weather","weather","We do not like cold weather.","likes_preferences","present_simple|negative|do_not|like|1st_person_plural|adjective|food","a1","3","vg_207bc95e1a08cd72","weather","sentence_bank"
"weather","fill_blanks",1463,"1463 | weather | weather","weather","We do not like cold weather.","likes_preferences","present_simple|negative|do_not|like|1st_person_plural|adjective|food","a1","3","vg_207bc95e1a08cd72","weather","sentence_bank"
"weather","mc_quiz",1660,"1660 | rain | rain","rain","You do not like rain.","likes_preferences","present_simple|negative|do_not|like|2nd_person|mass_noun","a1","3","vg_2f0e647a7eeda945","rain","sentence_bank"
"weather","fill_blanks",1660,"1660 | rain | rain","rain","You do not like rain.","likes_preferences","present_simple|negative|do_not|like|2nd_person|mass_noun","a1","3","vg_2f0e647a7eeda945","rain","sentence_bank"
"weather","letter_mixup",147,"147 | sun | sun","sun","Draw a big sun.","classroom_commands","imperative|draw|size","a1","2","vg_5e03184017b64db7","sun","sentence_bank"
"weather","letter_mixup",316,"316 | weather | weather","weather","How is the weather?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","weather","sentence_bank"
"weather","letter_mixup",317,"317 | sky | sky","sky","How is the sky?","wh_questions","wh_question|how|weather","a1","2","vg_e355d2b69be33f79","sky","sentence_bank"
"weather","letter_mixup",357,"357 | sky | sky","sky","I am looking at the sky.","present_continuous","be|present_continuous|look|preposition_at","a1","2","vg_601a5c0213d4e671","sky","sentence_bank"
"weather","letter_mixup",406,"406 | sun | sun","sun","I can see the sun.","abilities_modal","can_affirmative|see|sense","a1","2","vg_05e80d080d62cdf6","sun","sentence_bank"
"weather","letter_mixup",425,"425 | sun | sun","sun","I cannot see the sun.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sun","sentence_bank"
"weather","letter_mixup",426,"426 | sky | sky","sky","I cannot see the sky.","abilities_modal","cannot|negative_ability|see|sense","a1","2","vg_1dc2189a0d51a5d4","sky","sentence_bank"
"weather","letter_mixup",467,"467 | sun | sun","sun","I see a bright sun.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sun","sentence_bank"
"weather","letter_mixup",469,"469 | sky | sky","sky","I see a bright sky.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_a86d859c485283c3","sky","sentence_bank"
"weather","letter_mixup",541,"541 | clouds | clouds","clouds","I see four large white clouds.","see_descriptions","present_simple|see|numbers|adjective|color|plural","a1","3","","clouds","sentence_bank"
"weather","letter_mixup",644,"644 | raining | raining","raining","It is raining today.","present_continuous","be|present_continuous|weather|time_today","a1","2","","raining","sentence_bank"
"weather","letter_mixup",660,"660 | sky | sky","sky","Look at the sky.","classroom_commands","imperative|look|preposition_at|article_the","a1","1","vg_f35bf630e9f20b4a","sky","sentence_bank"
"weather","letter_mixup",1175,"1175 | sky | sky","sky","There is a dark sky.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","sky","sentence_bank"
"weather","letter_mixup",1177,"1177 | cloud | cloud","cloud","There is a dark cloud.","existential_there","existential|there_is|adjective|article_a|singular","a1","2","vg_cac7b7b577d81cd7","cloud","sentence_bank"
"weather","letter_mixup",1222,"1222 | sun | sun","sun","There is a yellow sun.","existential_there","existential|there_is|color|article_a|singular","a1","2","vg_92223f61576c0de3","sun","sentence_bank"
"weather","letter_mixup",1430,"1430 | sky | sky","sky","We are looking at the sky.","present_continuous","be|present_continuous|1st_person_plural|look|preposition_at|article_the","a1","2","vg_f1c0035a0d006e9f","sky","sentence_bank"
"weather","letter_mixup",1463,"1463 | weather | weather","weather","We do not like cold weather.","likes_preferences","present_simple|negative|do_not|like|1st_person_plural|adjective|food","a1","3","vg_207bc95e1a08cd72","weather","sentence_bank"
"weather","letter_mixup",1660,"1660 | rain | rain","rain","You do not like rain.","likes_preferences","present_simple|negative|do_not|like|2nd_person|mass_noun","a1","3","vg_2f0e647a7eeda945","rain","sentence_bank"
"weather","letter_mixup",-4000,"-4000 | cloud | cloud","cloud","I see four large white clouds.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","cloud","synthetic_vocab_letter"
"weather","letter_mixup",-4001,"-4001 | sky | sky","sky","There are two birds in the sky.","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","sky","synthetic_vocab_letter"
"weather","letter_mixup",-4002,"-4002 | sun | sun","sun","I see a bright sun.","synthetic_letter_mixup","synthetic|letter_mixup","a1","1","","sun","synthetic_vocab_letter"
"weather","letter_mixup",-4003,"-4003 | weather | weather","weather","How is the weather?","synthetic_letter_mixup","synthetic|letter_mixup","a1","2","","weather","synthetic_vocab_letter"
